time,X_gyro,Y_gyro,Z_gyro,t_sec_gyro,X_accel,Y_accel,Z_accel,t_sec_accel
2025-08-28 18:46:33.290,-0.47,-1.11,4.08,28.47,-1.73,-9.49,4.46,28.44
2025-08-28 18:46:33.312,-1.34,-0.92,3.77,28.492,-3.15,-10.25,4.86,28.462
2025-08-28 18:46:33.330,-1.34,-0.84,3.56,28.51,-3.5,-12.41,4.35,28.483
2025-08-28 18:46:33.333,-1.34,-0.84,3.56,28.513,-3.5,-12.41,4.35,28.483
2025-08-28 18:46:33.350,-0.55,-0.81,3.31,28.53,-3.49,-13.97,4.42,28.501
2025-08-28 18:46:33.374,0.34,-0.6,3.16,28.554,-3.34,-12.5,4.15,28.524
2025-08-28 18:46:33.391,1.06,-0.37,2.83,28.571,-3.61,-10.65,4.35,28.541
2025-08-28 18:46:33.412,1.36,-0.2,2.56,28.592,-3.53,-10.28,5.47,28.562
2025-08-28 18:46:33.432,1.61,-0.09,2.38,28.612,-3.68,-9.92,6.75,28.582
2025-08-28 18:46:33.450,1.86,0.03,2.14,28.63,-4.03,-9.17,7.15,28.602
2025-08-28 18:46:33.470,2.74,0.11,2.0,28.65,-3.64,-9.8,5.87,28.621
2025-08-28 18:46:33.489,3.8,0.33,2.07,28.669,-3.91,-7.85,6.46,28.64
2025-08-28 18:46:33.510,4.29,0.59,2.13,28.69,-4.77,-4.56,6.64,28.661
2025-08-28 18:46:33.530,4.17,0.79,2.07,28.71,-5.51,-3.12,6.59,28.681
2025-08-28 18:46:33.551,3.84,0.85,2.11,28.731,-6.04,-3.39,6.82,28.701
2025-08-28 18:46:33.574,3.75,0.96,2.27,28.754,-6.39,-2.62,6.61,28.726
2025-08-28 18:46:33.592,3.25,1.05,2.29,28.772,-6.81,-0.52,7.02,28.742
2025-08-28 18:46:33.615,2.16,0.99,2.17,28.795,-7.62,0.11,7.47,28.766
2025-08-28 18:46:33.629,1.58,0.91,2.15,28.809,-8.29,0.05,7.11,28.78
2025-08-28 18:46:33.651,0.8,0.74,2.1,28.831,-9.31,-0.83,6.53,28.801
2025-08-28 18:46:33.679,0.03,0.7,2.12,28.859,-9.84,-0.32,5.13,28.829
2025-08-28 18:46:33.689,-0.87,0.75,1.98,28.869,-9.61,-0.99,4.43,28.84
2025-08-28 18:46:33.711,-1.23,0.87,1.81,28.891,-9.83,-1.44,3.97,28.862
2025-08-28 18:46:33.732,-1.07,0.96,1.45,28.912,-9.51,-2.04,3.64,28.882
2025-08-28 18:46:33.758,-0.79,0.89,1.18,28.938,-9.13,-1.98,3.38,28.909
2025-08-28 18:46:33.772,-0.57,0.79,0.95,28.952,-9.32,-1.48,2.52,28.923
2025-08-28 18:46:33.791,-0.35,0.75,0.74,28.971,-9.33,-0.89,2.52,28.941
2025-08-28 18:46:33.811,-0.36,0.56,0.31,28.991,-10.92,-0.72,4.54,28.961
2025-08-28 18:46:33.830,-1.04,0.2,-0.24,29.01,-13.14,0.55,5.33,28.98
2025-08-28 18:46:33.851,-2.37,-0.32,-1.02,29.031,-14.13,1.02,3.2,29.0
2025-08-28 18:46:33.872,-2.43,-0.61,-1.84,29.052,-14.7,-4.61,1.27,29.022
2025-08-28 18:46:33.890,-0.35,-0.58,-2.42,29.07,-14.25,-7.03,3.13,29.04
2025-08-28 18:46:33.911,1.31,-0.61,-2.65,29.091,-14.41,-4.59,7.01,29.062
2025-08-28 18:46:33.934,1.01,-0.92,-2.91,29.114,-13.74,-3.88,9.34,29.084
2025-08-28 18:46:33.956,0.59,-1.09,-2.93,29.136,-12.45,-3.16,8.45,29.107
2025-08-28 18:46:33.972,0.28,-1.0,-2.42,29.152,-9.68,-0.1,5.61,29.122
2025-08-28 18:46:33.990,-0.18,-0.59,-1.58,29.17,-5.64,2.61,1.64,29.141
2025-08-28 18:46:34.011,-0.57,-0.15,-0.97,29.191,-5.08,3.1,2.78,29.162
2025-08-28 18:46:34.031,-1.05,0.15,-0.38,29.211,-5.49,5.4,3.44,29.181
2025-08-28 18:46:34.057,-0.59,0.22,0.29,29.237,-5.64,4.29,3.93,29.208
2025-08-28 18:46:34.070,-0.29,0.3,1.03,29.25,-5.81,2.44,2.66,29.221
2025-08-28 18:46:34.093,0.06,0.59,1.2,29.273,-5.73,1.2,0.6,29.243
2025-08-28 18:46:34.110,0.86,1.03,1.41,29.29,-5.9,1.3,0.34,29.261
2025-08-28 18:46:34.131,1.14,1.39,1.53,29.311,-7.06,1.54,1.11,29.282
2025-08-28 18:46:34.157,1.12,1.62,1.58,29.337,-7.68,0.05,1.4,29.308
2025-08-28 18:46:34.170,1.14,1.85,1.51,29.35,-7.8,-1.13,1.31,29.322
2025-08-28 18:46:34.188,1.38,1.98,1.35,29.368,-7.79,-1.05,2.03,29.34
2025-08-28 18:46:34.212,1.53,1.95,1.08,29.392,-7.94,-1.59,3.6,29.362
2025-08-28 18:46:34.231,1.4,1.88,1.04,29.411,-7.82,-0.1,4.3,29.381
2025-08-28 18:46:34.255,0.89,1.83,1.0,29.435,-8.13,-0.28,3.79,29.406
2025-08-28 18:46:34.270,0.76,1.82,1.0,29.45,-8.39,0.02,3.91,29.421
2025-08-28 18:46:34.288,-1.04,1.83,0.74,29.468,-10.65,4.25,8.12,29.44
2025-08-28 18:46:34.311,-2.37,1.54,1.33,29.491,-15.99,3.43,7.91,29.461
2025-08-28 18:46:34.330,-3.02,0.54,-0.43,29.51,-15.58,-3.56,1.18,29.481
2025-08-28 18:46:34.358,0.93,1.35,-0.41,29.538,-10.23,3.34,-1.28,29.509
2025-08-28 18:46:34.370,1.03,1.33,-0.14,29.55,-10.16,6.09,3.28,29.52
2025-08-28 18:46:34.390,0.01,1.11,-0.02,29.57,-9.2,-1.31,4.49,29.541
2025-08-28 18:46:34.413,0.56,1.0,-0.35,29.593,-11.38,-4.96,5.25,29.564
2025-08-28 18:46:34.432,0.39,0.83,-0.34,29.612,-12.16,-0.58,6.28,29.582
2025-08-28 18:46:34.455,-0.46,0.54,-0.5,29.635,-11.57,-0.19,3.47,29.606
2025-08-28 18:46:34.470,-0.34,0.45,-0.41,29.65,-12.03,1.26,0.89,29.621
2025-08-28 18:46:34.489,-0.39,0.24,-0.65,29.669,-11.67,0.01,0.81,29.64
2025-08-28 18:46:34.511,0.09,0.15,-0.8,29.691,-11.17,-0.18,0.3,29.661
2025-08-28 18:46:34.531,0.26,0.16,-0.84,29.711,-10.1,0.53,0.56,29.682
2025-08-28 18:46:34.554,-0.07,0.23,-0.83,29.734,-8.72,0.3,0.1,29.705
2025-08-28 18:46:34.571,-0.36,0.33,-0.72,29.751,-8.57,-0.28,-0.07,29.722
2025-08-28 18:46:34.588,-0.51,0.33,-0.67,29.768,-9.25,-0.5,0.28,29.739
2025-08-28 18:46:34.612,-0.8,0.26,-0.68,29.792,-8.6,-0.47,0.74,29.762
2025-08-28 18:46:34.631,-0.85,0.23,-0.57,29.811,-8.06,-0.38,0.05,29.781
2025-08-28 18:46:34.654,-0.77,0.33,-0.42,29.834,-8.04,-0.34,-0.51,29.804
2025-08-28 18:46:34.670,-0.31,0.41,-0.24,29.85,-7.72,0.16,0.65,29.82
2025-08-28 18:46:34.691,0.11,0.41,-0.16,29.871,-9.96,-0.16,0.34,29.841
2025-08-28 18:46:34.711,0.11,0.28,-0.11,29.891,-10.51,-0.8,-0.94,29.862
2025-08-28 18:46:34.733,0.0,0.28,-0.08,29.913,-9.62,-1.47,-1.02,29.883
2025-08-28 18:46:34.754,-0.0,0.37,-0.02,29.934,-9.9,-0.7,-0.85,29.905
2025-08-28 18:46:34.771,-0.15,0.33,0.0,29.951,-10.78,-1.08,-0.38,29.922
2025-08-28 18:46:34.790,-0.24,0.29,0.0,29.97,-10.84,-2.01,-0.27,29.941
2025-08-28 18:46:34.811,-0.34,0.26,-0.02,29.991,-11.45,-1.33,-0.75,29.962
2025-08-28 18:46:34.830,-0.32,0.23,-0.01,30.01,-10.66,-0.32,-0.51,29.981
2025-08-28 18:46:34.854,-0.33,0.22,-0.07,30.034,-10.07,-1.09,0.19,30.005
2025-08-28 18:46:34.871,-0.38,0.23,-0.08,30.051,-10.17,-1.46,-0.22,30.022
2025-08-28 18:46:34.894,-0.31,0.23,-0.03,30.074,-10.02,-0.98,0.01,30.045
2025-08-28 18:46:34.909,-0.33,0.19,0.03,30.089,-9.69,-0.77,0.28,30.06
2025-08-28 18:46:34.931,-0.51,0.08,0.08,30.111,-9.48,-0.9,-0.28,30.081
2025-08-28 18:46:34.957,-0.55,-0.01,0.18,30.137,-9.7,-1.29,-0.35,30.108
2025-08-28 18:46:34.970,-0.6,-0.08,0.25,30.15,-10.12,-1.86,-0.46,30.12
2025-08-28 18:46:34.990,-0.64,-0.12,0.29,30.17,-10.48,-1.76,-0.54,30.141
2025-08-28 18:46:35.011,-0.63,-0.13,0.3,30.191,-10.36,-1.56,-0.4,30.161
2025-08-28 18:46:35.031,-0.5,-0.16,0.26,30.211,-9.72,-0.52,-0.42,30.181
2025-08-28 18:46:35.050,-0.44,-0.14,0.21,30.23,-9.27,-0.75,0.26,30.201
2025-08-28 18:46:35.069,-0.42,-0.08,0.19,30.249,-9.27,-1.19,0.18,30.22
2025-08-28 18:46:35.090,-0.38,-0.1,0.23,30.27,-9.47,-0.28,-0.22,30.24
2025-08-28 18:46:35.109,-0.31,-0.1,0.1,30.289,-9.99,-1.35,-0.75,30.26
2025-08-28 18:46:35.129,-0.26,-0.12,0.15,30.309,-9.69,-0.66,-0.7,30.28
2025-08-28 18:46:35.153,-0.33,-0.13,0.09,30.333,-9.33,-0.17,-0.67,30.304
2025-08-28 18:46:35.171,-0.2,-0.11,0.05,30.351,-9.61,-1.74,-0.68,30.322
2025-08-28 18:46:35.191,-0.15,-0.14,0.06,30.371,-10.03,-1.01,-0.73,30.341
2025-08-28 18:46:35.214,-0.18,-0.18,0.0,30.394,-9.39,-1.06,-0.11,30.364
2025-08-28 18:46:35.237,-0.13,-0.19,-0.01,30.417,-9.22,-1.45,-0.07,30.387
2025-08-28 18:46:35.252,-0.1,-0.16,-0.03,30.432,-9.85,-1.44,-0.25,30.402
2025-08-28 18:46:35.270,-0.14,-0.17,-0.04,30.45,-10.02,-0.74,-0.56,30.42
2025-08-28 18:46:35.291,-0.04,-0.17,-0.14,30.471,-9.66,-1.14,-0.5,30.442
2025-08-28 18:46:35.312,0.09,-0.13,-0.17,30.492,-9.67,-1.31,-0.05,30.462
2025-08-28 18:46:35.338,0.12,-0.09,-0.19,30.518,-9.63,-1.22,0.19,30.49
2025-08-28 18:46:35.351,0.09,-0.08,-0.19,30.531,-9.86,-0.75,-0.11,30.501
2025-08-28 18:46:35.372,0.2,-0.06,-0.11,30.552,-9.47,-0.38,-0.54,30.522
2025-08-28 18:46:35.390,0.14,-0.05,-0.0,30.57,-9.39,-0.86,-0.03,30.541
2025-08-28 18:46:35.411,0.11,-0.03,0.01,30.591,-9.98,-1.08,0.0,30.561
2025-08-28 18:46:35.437,0.18,-0.03,0.0,30.617,-10.44,-1.04,-0.07,30.588
2025-08-28 18:46:35.450,0.1,-0.12,0.06,30.63,-10.34,-0.26,-0.32,30.601
2025-08-28 18:46:35.470,-0.08,-0.18,0.02,30.65,-9.93,-0.79,-0.8,30.621
2025-08-28 18:46:35.490,-0.08,-0.21,0.04,30.67,-9.93,-0.77,-0.55,30.641
2025-08-28 18:46:35.510,-0.17,-0.22,0.02,30.69,-9.78,-0.73,-0.44,30.661
2025-08-28 18:46:35.535,-0.08,-0.17,0.04,30.715,-9.53,-0.98,1.4,30.686
2025-08-28 18:46:35.550,0.31,-0.06,-0.06,30.73,-9.87,-1.4,0.44,30.702
2025-08-28 18:46:35.568,0.21,-0.03,-0.07,30.748,-9.34,-0.55,-0.4,30.719
2025-08-28 18:46:35.590,0.2,-0.05,-0.11,30.77,-9.88,-0.58,-0.12,30.741
2025-08-28 18:46:35.611,0.2,-0.09,-0.17,30.791,-9.64,-1.3,-0.49,30.761
2025-08-28 18:46:35.638,0.1,-0.12,-0.15,30.818,-9.84,-0.97,-1.09,30.789
2025-08-28 18:46:35.650,0.05,-0.17,-0.11,30.83,-10.18,-0.39,-0.67,30.801
2025-08-28 18:46:35.670,0.01,-0.14,-0.15,30.85,-9.67,-0.69,-0.47,30.821
2025-08-28 18:46:35.692,0.06,-0.11,-0.05,30.872,-9.7,-0.69,-0.31,30.842
2025-08-28 18:46:35.711,0.06,-0.1,0.0,30.891,-10.15,-0.08,0.16,30.861
2025-08-28 18:46:35.734,0.0,-0.05,0.0,30.914,-9.9,-0.48,-0.3,30.885
2025-08-28 18:46:35.750,0.06,-0.03,-0.01,30.93,-9.63,-0.42,0.29,30.902
2025-08-28 18:46:35.770,0.23,0.07,-0.08,30.95,-9.64,-0.61,0.18,30.921
2025-08-28 18:46:35.790,0.32,0.14,-0.12,30.97,-9.74,-0.81,0.61,30.941
2025-08-28 18:46:35.811,0.3,0.19,-0.12,30.991,-9.82,-0.54,0.28,30.961
2025-08-28 18:46:35.835,0.21,0.18,-0.15,31.015,-9.46,-0.76,0.11,30.986
2025-08-28 18:46:35.853,0.23,0.19,-0.14,31.033,-9.4,-0.49,0.04,31.004
2025-08-28 18:46:35.873,0.18,0.18,-0.14,31.053,-9.73,-0.53,0.13,31.024
2025-08-28 18:46:35.889,0.1,0.18,-0.11,31.069,-9.69,-0.63,0.18,31.04
2025-08-28 18:46:35.910,0.1,0.19,-0.05,31.09,-9.9,-0.25,0.04,31.061
2025-08-28 18:46:35.938,0.07,0.19,-0.01,31.118,-9.86,-0.28,-0.18,31.09
2025-08-28 18:46:35.949,0.0,0.19,0.02,31.129,-9.99,-0.21,0.0,31.1
2025-08-28 18:46:35.968,-0.05,0.18,0.05,31.148,-9.72,-0.34,0.0,31.119
2025-08-28 18:46:35.988,-0.07,0.18,0.1,31.168,-9.77,-0.33,-0.12,31.139
2025-08-28 18:46:36.010,-0.14,0.18,0.1,31.19,-10.0,-0.12,0.0,31.161
