time,X,Y,Z
2025-08-28 18:46:24.060,3.26,-6.16,4.57
2025-08-28 18:46:24.081,3.59,-6.47,4.24
2025-08-28 18:46:24.101,4.11,-6.38,4.43
2025-08-28 18:46:24.123,4.34,-6.3,4.56
2025-08-28 18:46:24.146,4.2,-6.6,4.58
2025-08-28 18:46:24.161,3.84,-7.34,4.34
2025-08-28 18:46:24.182,4.01,-7.71,3.99
2025-08-28 18:46:24.200,4.26,-7.49,3.87
2025-08-28 18:46:24.221,4.47,-7.62,4.0
2025-08-28 18:46:24.247,4.46,-7.95,3.71
2025-08-28 18:46:24.261,4.25,-8.58,3.86
2025-08-28 18:46:24.281,4.46,-8.29,4.23
2025-08-28 18:46:24.302,4.73,-8.14,4.28
2025-08-28 18:46:24.322,4.97,-8.32,3.97
2025-08-28 18:46:24.344,5.04,-8.6,3.86
2025-08-28 18:46:24.361,5.3,-8.87,4.05
2025-08-28 18:46:24.382,5.56,-9.02,4.14
2025-08-28 18:46:24.401,5.54,-9.01,4.09
2025-08-28 18:46:24.421,5.71,-8.99,3.77
2025-08-28 18:46:24.448,5.99,-9.51,4.02
2025-08-28 18:46:24.461,6.29,-9.73,4.36
2025-08-28 18:46:24.481,5.72,-10.01,4.87
2025-08-28 18:46:24.503,5.47,-10.24,4.84
2025-08-28 18:46:24.532,6.0,-10.28,4.78
2025-08-28 18:46:24.541,6.78,-10.85,4.63
2025-08-28 18:46:24.561,6.72,-11.22,4.55
2025-08-28 18:46:24.580,6.13,-11.25,4.33
2025-08-28 18:46:24.601,6.38,-10.92,4.69
2025-08-28 18:46:24.621,7.13,-11.33,5.0
2025-08-28 18:46:24.644,7.49,-11.52,4.99
2025-08-28 18:46:24.664,7.39,-11.81,4.94
2025-08-28 18:46:24.680,7.71,-11.78,5.48
2025-08-28 18:46:24.701,7.65,-11.73,5.93
2025-08-28 18:46:24.722,7.27,-11.62,5.71
2025-08-28 18:46:24.743,6.9,-11.76,5.39
2025-08-28 18:46:24.761,6.71,-10.28,5.28
2025-08-28 18:46:24.780,6.59,-9.94,5.11
2025-08-28 18:46:24.802,6.39,-10.3,4.56
2025-08-28 18:46:24.830,6.33,-10.21,4.22
2025-08-28 18:46:24.842,6.19,-9.46,3.94
2025-08-28 18:46:24.862,6.04,-8.99,3.78
2025-08-28 18:46:24.882,5.87,-8.66,3.76
2025-08-28 18:46:24.903,5.65,-8.41,3.69
2025-08-28 18:46:24.927,5.27,-8.66,3.45
2025-08-28 18:46:24.942,5.46,-8.74,3.43
2025-08-28 18:46:24.961,5.31,-8.76,3.53
2025-08-28 18:46:24.985,5.21,-9.08,3.77
2025-08-28 18:46:25.002,4.87,-9.02,3.73
2025-08-28 18:46:25.021,4.82,-9.05,3.45
2025-08-28 18:46:25.043,5.1,-8.77,3.35
2025-08-28 18:46:25.062,5.27,-9.14,3.66
2025-08-28 18:46:25.082,4.99,-9.01,3.87
2025-08-28 18:46:25.102,4.98,-8.82,3.85
2025-08-28 18:46:25.128,5.23,-8.54,3.76
2025-08-28 18:46:25.142,5.53,-8.66,3.8
2025-08-28 18:46:25.160,5.18,-8.68,3.99
2025-08-28 18:46:25.183,4.78,-8.49,4.05
2025-08-28 18:46:25.202,4.69,-8.16,3.94
2025-08-28 18:46:25.226,4.59,-8.0,4.01
2025-08-28 18:46:25.242,4.6,-7.72,3.69
2025-08-28 18:46:25.260,4.63,-7.44,3.69
2025-08-28 18:46:25.282,4.33,-7.18,3.65
2025-08-28 18:46:25.304,4.5,-7.21,3.91
2025-08-28 18:46:25.325,4.26,-7.42,4.02
2025-08-28 18:46:25.341,4.0,-7.42,4.02
2025-08-28 18:46:25.360,3.63,-7.01,3.98
2025-08-28 18:46:25.380,3.23,-6.53,4.02
2025-08-28 18:46:25.400,3.05,-5.99,3.65
2025-08-28 18:46:25.427,2.87,-5.29,3.1
2025-08-28 18:46:25.441,2.56,-4.74,2.65
2025-08-28 18:46:25.464,2.26,-3.47,1.9
2025-08-28 18:46:25.481,2.05,-2.65,1.74
2025-08-28 18:46:25.501,1.76,-2.3,1.6
2025-08-28 18:46:25.529,1.59,-2.39,1.7
2025-08-28 18:46:25.540,1.51,-2.3,1.64
2025-08-28 18:46:25.560,1.66,-2.46,2.0
2025-08-28 18:46:25.582,1.85,-3.36,2.6
2025-08-28 18:46:25.602,1.67,-4.56,3.24
2025-08-28 18:46:25.625,3.31,-5.48,4.94
2025-08-28 18:46:25.642,4.45,-6.69,6.12
2025-08-28 18:46:25.662,4.9,-8.2,7.04
2025-08-28 18:46:25.682,4.95,-9.07,7.29
2025-08-28 18:46:25.701,4.77,-8.9,6.99
2025-08-28 18:46:25.725,4.92,-8.48,6.55
2025-08-28 18:46:25.742,4.55,-7.94,6.25
2025-08-28 18:46:25.762,4.29,-7.12,5.71
2025-08-28 18:46:25.783,4.15,-6.71,5.33
2025-08-28 18:46:25.812,4.2,-6.16,4.84
2025-08-28 18:46:25.823,4.35,-5.64,4.66
2025-08-28 18:46:25.842,4.28,-5.25,4.94
2025-08-28 18:46:25.860,3.96,-5.24,5.09
2025-08-28 18:46:25.882,3.73,-5.69,5.5
2025-08-28 18:46:25.910,3.62,-6.06,5.89
2025-08-28 18:46:25.922,3.64,-6.7,5.88
2025-08-28 18:46:25.945,3.79,-7.02,5.61
2025-08-28 18:46:25.960,4.29,-6.36,5.5
2025-08-28 18:46:25.981,4.31,-6.13,5.56
2025-08-28 18:46:26.010,4.44,-6.32,5.63
2025-08-28 18:46:26.022,4.47,-6.48,5.74
2025-08-28 18:46:26.041,4.23,-6.72,5.66
2025-08-28 18:46:26.062,4.12,-6.55,5.44
2025-08-28 18:46:26.081,3.94,-6.31,5.19
2025-08-28 18:46:26.109,3.81,-5.81,4.97
2025-08-28 18:46:26.122,3.94,-5.47,4.85
2025-08-28 18:46:26.141,3.34,-5.85,4.41
2025-08-28 18:46:26.160,3.21,-5.77,3.78
2025-08-28 18:46:26.181,3.14,-5.42,3.36
2025-08-28 18:46:26.207,3.21,-4.78,2.85
2025-08-28 18:46:26.220,3.18,-4.34,2.72
2025-08-28 18:46:26.241,3.31,-4.18,2.45
2025-08-28 18:46:26.263,3.46,-4.07,2.45
2025-08-28 18:46:26.289,3.82,-4.18,2.61
2025-08-28 18:46:26.303,4.24,-5.0,2.84
2025-08-28 18:46:26.322,3.73,-5.89,3.59
2025-08-28 18:46:26.342,3.27,-5.9,3.96
2025-08-28 18:46:26.362,3.5,-5.72,3.94
2025-08-28 18:46:26.382,4.13,-5.74,3.69
2025-08-28 18:46:26.406,4.63,-6.01,3.67
2025-08-28 18:46:26.424,4.58,-6.18,3.77
2025-08-28 18:46:26.441,4.58,-6.38,3.75
2025-08-28 18:46:26.461,4.67,-6.74,3.73
2025-08-28 18:46:26.481,4.8,-7.2,3.98
2025-08-28 18:46:26.506,4.77,-7.48,4.05
2025-08-28 18:46:26.523,4.56,-7.29,3.89
2025-08-28 18:46:26.540,4.62,-7.19,3.64
2025-08-28 18:46:26.562,4.86,-7.65,3.64
2025-08-28 18:46:26.584,4.89,-8.2,3.86
2025-08-28 18:46:26.605,4.42,-8.06,3.92
2025-08-28 18:46:26.622,4.31,-7.4,3.86
2025-08-28 18:46:26.640,4.71,-6.97,3.53
2025-08-28 18:46:26.661,5.28,-7.66,3.12
2025-08-28 18:46:26.681,5.42,-8.08,3.22
2025-08-28 18:46:26.709,4.95,-8.14,3.31
2025-08-28 18:46:26.721,4.69,-8.09,3.35
2025-08-28 18:46:26.743,5.03,-7.92,3.25
2025-08-28 18:46:26.760,5.11,-8.37,3.47
2025-08-28 18:46:26.782,5.24,-8.99,3.55
2025-08-28 18:46:26.806,5.31,-9.11,3.43
2025-08-28 18:46:26.822,5.8,-8.98,3.15
2025-08-28 18:46:26.840,6.57,-9.07,3.22
2025-08-28 18:46:26.862,6.02,-9.41,3.56
2025-08-28 18:46:26.882,5.68,-9.34,3.6
2025-08-28 18:46:26.906,6.02,-9.62,3.8
2025-08-28 18:46:26.921,6.56,-9.91,3.98
2025-08-28 18:46:26.941,6.67,-10.2,4.22
2025-08-28 18:46:26.960,6.6,-10.23,4.04
2025-08-28 18:46:26.980,6.56,-10.36,3.79
2025-08-28 18:46:27.001,6.5,-10.29,3.78
2025-08-28 18:46:27.021,6.88,-9.91,3.79
2025-08-28 18:46:27.043,7.32,-10.03,4.02
2025-08-28 18:46:27.063,7.83,-10.62,3.98
2025-08-28 18:46:27.090,7.59,-10.82,4.24
2025-08-28 18:46:27.103,7.38,-10.99,4.35
2025-08-28 18:46:27.121,7.5,-10.95,4.36
2025-08-28 18:46:27.140,7.62,-10.87,4.45
2025-08-28 18:46:27.160,7.52,-10.43,4.33
2025-08-28 18:46:27.181,7.26,-10.24,4.21
2025-08-28 18:46:27.207,6.97,-10.12,3.86
2025-08-28 18:46:27.225,7.38,-9.93,3.95
2025-08-28 18:46:27.240,6.97,-10.18,3.98
2025-08-28 18:46:27.261,6.67,-9.96,3.71
2025-08-28 18:46:27.281,6.4,-9.54,3.52
2025-08-28 18:46:27.308,5.96,-9.28,3.37
2025-08-28 18:46:27.322,5.65,-9.3,3.04
2025-08-28 18:46:27.341,5.72,-9.35,2.96
2025-08-28 18:46:27.361,6.19,-9.17,3.11
2025-08-28 18:46:27.387,6.24,-9.1,3.47
2025-08-28 18:46:27.402,6.23,-9.09,3.75
2025-08-28 18:46:27.423,5.87,-9.65,3.62
2025-08-28 18:46:27.440,5.37,-9.71,3.48
2025-08-28 18:46:27.460,5.54,-9.05,3.36
2025-08-28 18:46:27.481,5.75,-9.03,3.51
2025-08-28 18:46:27.503,5.99,-8.98,3.66
2025-08-28 18:46:27.522,6.1,-9.18,3.68
2025-08-28 18:46:27.543,5.73,-9.4,3.59
2025-08-28 18:46:27.561,5.61,-8.91,3.57
2025-08-28 18:46:27.581,5.79,-8.17,3.61
2025-08-28 18:46:27.606,6.14,-7.8,3.78
2025-08-28 18:46:27.620,5.92,-8.06,3.5
2025-08-28 18:46:27.640,5.54,-8.44,3.45
2025-08-28 18:46:27.661,5.32,-7.72,3.56
2025-08-28 18:46:27.682,4.87,-7.19,3.82
2025-08-28 18:46:27.706,4.23,-7.31,3.97
2025-08-28 18:46:27.720,4.23,-7.52,3.9
2025-08-28 18:46:27.742,4.57,-7.12,4.01
2025-08-28 18:46:27.761,4.57,-7.01,4.29
2025-08-28 18:46:27.789,4.4,-6.85,4.45
2025-08-28 18:46:27.801,4.22,-6.48,4.33
2025-08-28 18:46:27.822,3.78,-6.0,4.18
2025-08-28 18:46:27.842,3.59,-5.28,3.89
2025-08-28 18:46:27.864,3.55,-4.6,3.7
2025-08-28 18:46:27.888,3.08,-4.63,3.5
2025-08-28 18:46:27.902,2.73,-4.59,3.11
2025-08-28 18:46:27.922,2.46,-4.29,2.86
2025-08-28 18:46:27.941,2.17,-3.68,2.5
2025-08-28 18:46:27.962,2.09,-2.9,2.28
2025-08-28 18:46:27.988,1.98,-2.8,2.02
2025-08-28 18:46:28.003,1.9,-2.51,2.0
2025-08-28 18:46:28.023,1.96,-2.51,2.3
2025-08-28 18:46:28.042,2.63,-3.01,3.04
2025-08-28 18:46:28.062,2.54,-3.27,3.74
2025-08-28 18:46:28.089,2.59,-3.78,4.79
2025-08-28 18:46:28.100,2.8,-4.95,6.17
2025-08-28 18:46:28.121,3.2,-5.88,7.36
2025-08-28 18:46:28.141,3.51,-6.73,7.76
2025-08-28 18:46:28.162,3.85,-8.29,7.62
2025-08-28 18:46:28.189,4.12,-8.71,7.35
2025-08-28 18:46:28.200,4.84,-7.5,7.12
2025-08-28 18:46:28.220,5.15,-7.06,6.5
2025-08-28 18:46:28.241,4.61,-6.57,5.91
2025-08-28 18:46:28.261,4.23,-5.7,5.61
2025-08-28 18:46:28.284,3.73,-5.11,5.59
2025-08-28 18:46:28.301,3.48,-5.14,5.59
2025-08-28 18:46:28.322,3.48,-5.72,5.72
2025-08-28 18:46:28.343,3.55,-6.07,5.99
2025-08-28 18:46:28.370,3.65,-6.27,6.23
2025-08-28 18:46:28.381,3.79,-6.49,6.26
2025-08-28 18:46:28.402,3.78,-6.28,5.86
2025-08-28 18:46:28.422,3.84,-6.06,6.06
2025-08-28 18:46:28.442,4.1,-6.46,5.81
2025-08-28 18:46:28.462,4.18,-6.5,5.87
2025-08-28 18:46:28.485,4.24,-6.76,6.04
2025-08-28 18:46:28.504,3.95,-6.82,6.0
2025-08-28 18:46:28.522,3.77,-6.51,5.79
2025-08-28 18:46:28.541,3.96,-6.22,5.51
2025-08-28 18:46:28.561,4.1,-6.14,5.24
2025-08-28 18:46:28.582,3.96,-6.3,5.35
2025-08-28 18:46:28.601,3.96,-6.58,5.55
2025-08-28 18:46:28.622,3.98,-6.68,5.45
2025-08-28 18:46:28.643,4.0,-6.48,5.44
2025-08-28 18:46:28.670,4.06,-6.28,5.35
2025-08-28 18:46:28.684,4.14,-6.37,5.16
2025-08-28 18:46:28.702,4.03,-6.27,5.05
2025-08-28 18:46:28.722,4.05,-6.19,4.96
2025-08-28 18:46:28.742,3.9,-6.27,4.56
2025-08-28 18:46:28.771,4.01,-6.07,4.2
2025-08-28 18:46:28.783,4.05,-5.96,3.77
2025-08-28 18:46:28.803,3.98,-6.04,3.61
2025-08-28 18:46:28.826,4.08,-6.03,3.39
2025-08-28 18:46:28.851,3.98,-5.86,3.38
2025-08-28 18:46:28.866,3.76,-5.45,3.32
2025-08-28 18:46:28.882,3.74,-5.38,3.08
2025-08-28 18:46:28.902,4.15,-5.25,2.83
2025-08-28 18:46:28.923,3.84,-4.94,2.64
2025-08-28 18:46:28.943,3.58,-4.82,2.61
2025-08-28 18:46:28.970,3.47,-4.81,2.76
2025-08-28 18:46:28.984,3.27,-5.12,2.7
2025-08-28 18:46:29.002,3.24,-5.55,2.62
2025-08-28 18:46:29.024,3.4,-5.59,2.44
2025-08-28 18:46:29.042,3.6,-5.53,2.29
2025-08-28 18:46:29.068,3.75,-5.94,2.28
2025-08-28 18:46:29.082,3.99,-6.15,2.87
2025-08-28 18:46:29.102,4.27,-6.48,3.32
2025-08-28 18:46:29.123,4.29,-6.95,3.37
2025-08-28 18:46:29.145,4.49,-7.6,3.29
2025-08-28 18:46:29.167,4.64,-7.29,3.25
2025-08-28 18:46:29.182,4.78,-7.2,3.25
2025-08-28 18:46:29.203,5.09,-7.7,3.46
2025-08-28 18:46:29.222,4.99,-8.16,3.51
2025-08-28 18:46:29.242,5.12,-7.97,3.37
2025-08-28 18:46:29.268,5.58,-7.73,3.07
2025-08-28 18:46:29.283,5.74,-7.96,3.03
2025-08-28 18:46:29.304,5.5,-8.6,3.24
2025-08-28 18:46:29.322,5.71,-8.92,3.24
2025-08-28 18:46:29.344,5.78,-8.78,3.21
2025-08-28 18:46:29.366,5.82,-8.5,3.12
2025-08-28 18:46:29.384,5.91,-8.33,3.04
2025-08-28 18:46:29.401,6.12,-8.63,3.25
2025-08-28 18:46:29.422,5.64,-9.24,3.29
2025-08-28 18:46:29.443,5.47,-9.05,3.24
2025-08-28 18:46:29.469,5.84,-8.82,3.41
2025-08-28 18:46:29.482,6.46,-9.03,3.33
2025-08-28 18:46:29.503,6.93,-9.58,3.82
2025-08-28 18:46:29.523,6.68,-10.19,4.34
2025-08-28 18:46:29.543,6.62,-10.71,4.08
2025-08-28 18:46:29.566,7.48,-10.72,3.91
2025-08-28 18:46:29.583,8.7,-10.5,4.15
2025-08-28 18:46:29.602,8.59,-12.15,4.71
2025-08-28 18:46:29.625,6.96,-12.91,4.54
2025-08-28 18:46:29.653,6.67,-12.37,4.56
2025-08-28 18:46:29.661,7.22,-10.94,4.62
2025-08-28 18:46:29.682,7.99,-10.78,4.79
2025-08-28 18:46:29.702,8.02,-11.19,4.89
2025-08-28 18:46:29.723,7.38,-11.25,4.98
2025-08-28 18:46:29.752,7.32,-10.59,4.72
2025-08-28 18:46:29.763,7.18,-10.01,4.36
2025-08-28 18:46:29.784,6.73,-9.57,4.19
2025-08-28 18:46:29.802,6.07,-9.62,4.22
2025-08-28 18:46:29.823,5.43,-9.64,4.12
2025-08-28 18:46:29.851,5.46,-9.27,3.75
2025-08-28 18:46:29.863,5.93,-8.35,3.36
2025-08-28 18:46:29.882,6.39,-7.97,3.42
2025-08-28 18:46:29.902,6.14,-8.52,3.62
2025-08-28 18:46:29.923,6.01,-9.62,3.55
2025-08-28 18:46:29.947,5.88,-10.06,3.71
2025-08-28 18:46:29.963,5.45,-9.51,3.69
2025-08-28 18:46:29.982,5.57,-8.92,3.62
2025-08-28 18:46:30.002,5.72,-8.93,3.47
2025-08-28 18:46:30.023,5.51,-9.57,3.26
2025-08-28 18:46:30.050,5.28,-9.44,3.11
2025-08-28 18:46:30.063,5.17,-9.14,2.93
2025-08-28 18:46:30.084,4.69,-9.15,3.14
2025-08-28 18:46:30.104,5.04,-8.49,3.13
2025-08-28 18:46:30.123,5.36,-8.19,2.42
2025-08-28 18:46:30.151,5.01,-7.91,2.59
2025-08-28 18:46:30.162,5.05,-7.75,2.81
2025-08-28 18:46:30.182,4.88,-7.75,3.33
2025-08-28 18:46:30.202,3.92,-8.19,3.75
2025-08-28 18:46:30.222,3.88,-8.2,3.79
2025-08-28 18:46:30.246,4.07,-8.11,3.72
2025-08-28 18:46:30.263,4.4,-7.98,3.48
2025-08-28 18:46:30.282,5.01,-7.78,3.4
2025-08-28 18:46:30.302,4.59,-8.04,3.39
2025-08-28 18:46:30.323,4.07,-8.14,3.6
2025-08-28 18:46:30.348,3.94,-8.26,3.92
2025-08-28 18:46:30.363,3.74,-8.68,4.12
2025-08-28 18:46:30.382,3.98,-8.56,4.22
2025-08-28 18:46:30.402,3.94,-8.88,4.21
2025-08-28 18:46:30.426,3.65,-8.35,3.82
2025-08-28 18:46:30.446,3.25,-7.29,3.36
2025-08-28 18:46:30.463,3.02,-5.2,2.15
2025-08-28 18:46:30.483,2.9,-4.13,1.67
2025-08-28 18:46:30.502,2.64,-3.44,1.77
2025-08-28 18:46:30.523,2.21,-3.23,2.03
2025-08-28 18:46:30.548,2.08,-3.43,2.12
2025-08-28 18:46:30.562,1.98,-3.9,2.02
2025-08-28 18:46:30.585,1.74,-3.56,1.72
2025-08-28 18:46:30.604,1.56,-3.12,1.65
2025-08-28 18:46:30.623,2.12,-2.67,1.6
2025-08-28 18:46:30.647,2.5,-2.68,2.44
2025-08-28 18:46:30.663,2.48,-3.63,3.84
2025-08-28 18:46:30.683,2.94,-5.41,5.38
2025-08-28 18:46:30.703,4.07,-7.03,6.51
2025-08-28 18:46:30.724,5.23,-8.29,6.72
2025-08-28 18:46:30.746,5.56,-10.61,6.41
2025-08-28 18:46:30.762,5.36,-11.21,6.1
2025-08-28 18:46:30.784,5.54,-7.89,5.46
2025-08-28 18:46:30.804,5.61,-6.61,4.78
2025-08-28 18:46:30.830,5.31,-6.68,4.54
2025-08-28 18:46:30.844,4.93,-6.62,4.58
2025-08-28 18:46:30.864,4.62,-6.56,4.56
2025-08-28 18:46:30.885,4.44,-6.36,4.57
2025-08-28 18:46:30.905,4.35,-5.98,4.56
2025-08-28 18:46:30.932,4.25,-5.89,4.72
2025-08-28 18:46:30.944,4.26,-6.33,4.64
2025-08-28 18:46:30.963,4.32,-7.26,4.85
2025-08-28 18:46:30.985,4.33,-7.52,4.87
2025-08-28 18:46:31.005,4.34,-7.29,5.01
2025-08-28 18:46:31.027,4.38,-7.06,4.97
2025-08-28 18:46:31.045,4.54,-7.11,4.92
2025-08-28 18:46:31.067,4.54,-6.86,4.94
2025-08-28 18:46:31.084,4.58,-6.52,4.81
2025-08-28 18:46:31.105,4.36,-6.87,4.4
2025-08-28 18:46:31.127,3.8,-6.26,4.16
2025-08-28 18:46:31.144,3.76,-5.56,4.16
2025-08-28 18:46:31.164,4.03,-5.7,4.15
2025-08-28 18:46:31.183,3.93,-6.25,3.78
2025-08-28 18:46:31.205,3.42,-6.66,3.6
2025-08-28 18:46:31.230,3.15,-6.15,3.22
2025-08-28 18:46:31.245,3.29,-5.21,2.9
2025-08-28 18:46:31.265,3.46,-4.69,2.62
2025-08-28 18:46:31.285,3.71,-4.97,2.22
2025-08-28 18:46:31.305,3.65,-5.24,1.82
2025-08-28 18:46:31.328,3.39,-5.11,1.55
2025-08-28 18:46:31.345,3.63,-5.05,1.18
2025-08-28 18:46:31.365,4.09,-4.92,1.43
2025-08-28 18:46:31.387,4.49,-4.57,1.16
2025-08-28 18:46:31.414,4.34,-4.94,1.35
2025-08-28 18:46:31.424,4.49,-4.92,1.61
2025-08-28 18:46:31.444,4.33,-5.36,2.55
2025-08-28 18:46:31.464,4.19,-6.42,3.38
2025-08-28 18:46:31.484,4.38,-6.42,3.26
2025-08-28 18:46:31.505,4.74,-6.75,2.6
2025-08-28 18:46:31.530,4.57,-8.2,2.53
2025-08-28 18:46:31.546,4.01,-8.15,2.63
2025-08-28 18:46:31.566,4.24,-7.27,2.61
2025-08-28 18:46:31.585,4.91,-6.86,2.6
2025-08-28 18:46:31.614,5.28,-7.47,2.4
2025-08-28 18:46:31.625,5.34,-8.43,2.33
2025-08-28 18:46:31.645,5.0,-8.34,2.58
2025-08-28 18:46:31.665,4.97,-8.14,2.98
2025-08-28 18:46:31.685,5.32,-8.03,3.02
2025-08-28 18:46:31.713,5.73,-8.54,3.01
2025-08-28 18:46:31.725,5.74,-9.04,2.87
2025-08-28 18:46:31.745,5.45,-9.01,2.94
2025-08-28 18:46:31.764,5.33,-8.23,2.88
2025-08-28 18:46:31.785,5.83,-7.8,2.99
2025-08-28 18:46:31.808,5.88,-8.49,3.41
2025-08-28 18:46:31.826,5.61,-8.61,3.47
2025-08-28 18:46:31.850,5.39,-7.97,2.93
2025-08-28 18:46:31.866,5.36,-8.58,2.26
2025-08-28 18:46:31.885,5.76,-9.33,2.69
2025-08-28 18:46:31.905,5.76,-9.7,3.11
2025-08-28 18:46:31.926,5.92,-10.76,3.0
2025-08-28 18:46:31.944,6.36,-11.32,3.25
2025-08-28 18:46:31.965,6.59,-11.13,3.37
2025-08-28 18:46:31.985,7.01,-11.04,3.6
2025-08-28 18:46:32.010,7.4,-10.93,4.02
2025-08-28 18:46:32.027,7.92,-10.86,4.26
2025-08-28 18:46:32.045,7.87,-11.13,4.69
2025-08-28 18:46:32.066,7.43,-11.05,5.0
2025-08-28 18:46:32.085,7.34,-11.41,4.81
2025-08-28 18:46:32.113,7.12,-11.15,4.83
2025-08-28 18:46:32.125,7.07,-10.3,4.68
2025-08-28 18:46:32.145,7.58,-10.57,4.68
2025-08-28 18:46:32.167,7.6,-11.37,4.66
2025-08-28 18:46:32.188,7.54,-11.75,4.68
2025-08-28 18:46:32.212,7.54,-11.03,4.68
2025-08-28 18:46:32.225,7.93,-9.98,4.61
2025-08-28 18:46:32.246,8.13,-9.55,4.32
2025-08-28 18:46:32.267,7.54,-10.4,4.4
2025-08-28 18:46:32.287,6.95,-10.5,4.29
2025-08-28 18:46:32.308,6.87,-9.58,4.2
2025-08-28 18:46:32.327,6.94,-8.78,3.9
2025-08-28 18:46:32.349,7.18,-8.53,3.5
2025-08-28 18:46:32.368,7.2,-8.84,3.37
2025-08-28 18:46:32.392,5.95,-8.83,3.32
2025-08-28 18:46:32.408,5.62,-9.22,2.96
2025-08-28 18:46:32.427,5.26,-9.59,2.56
2025-08-28 18:46:32.446,4.4,-9.25,2.66
2025-08-28 18:46:32.467,3.26,-8.87,3.01
2025-08-28 18:46:32.496,3.21,-9.21,2.93
2025-08-28 18:46:32.507,3.34,-9.54,2.61
2025-08-28 18:46:32.527,3.88,-8.93,2.63
2025-08-28 18:46:32.546,5.08,-8.5,3.05
2025-08-28 18:46:32.567,5.76,-9.06,3.26
2025-08-28 18:46:32.592,5.73,-9.94,3.43
2025-08-28 18:46:32.607,5.54,-9.67,3.04
2025-08-28 18:46:32.628,5.63,-9.07,2.71
2025-08-28 18:46:32.648,5.05,-8.2,3.05
2025-08-28 18:46:32.670,4.95,-7.85,2.74
2025-08-28 18:46:32.691,4.88,-7.68,2.66
2025-08-28 18:46:32.707,4.62,-8.33,2.9
2025-08-28 18:46:32.728,4.09,-8.82,3.48
2025-08-28 18:46:32.747,4.1,-8.91,3.12
2025-08-28 18:46:32.768,4.17,-9.36,3.2
2025-08-28 18:46:32.794,4.16,-9.1,2.77
2025-08-28 18:46:32.809,3.82,-8.09,1.38
2025-08-28 18:46:32.829,2.77,-6.56,0.52
2025-08-28 18:46:32.847,2.07,-5.19,0.09
2025-08-28 18:46:32.867,1.61,-4.1,0.05
2025-08-28 18:46:32.895,1.18,-4.01,0.65
2025-08-28 18:46:32.907,0.81,-3.3,0.81
2025-08-28 18:46:32.927,0.32,-2.55,0.71
2025-08-28 18:46:32.947,-0.6,-2.82,1.58
2025-08-28 18:46:32.968,-2.14,-3.79,1.55
2025-08-28 18:46:32.990,-0.34,-2.15,1.25
2025-08-28 18:46:33.006,1.66,-0.8,2.36
2025-08-28 18:46:33.027,0.56,-0.18,2.49
2025-08-28 18:46:33.047,-0.38,-0.25,2.18
2025-08-28 18:46:33.067,0.13,-0.83,1.94
2025-08-28 18:46:33.092,0.29,-1.27,2.03
2025-08-28 18:46:33.108,0.06,-1.75,1.95
2025-08-28 18:46:33.128,-0.33,-2.16,2.32
2025-08-28 18:46:33.148,-0.84,-2.62,3.1
2025-08-28 18:46:33.177,-1.53,-6.16,3.85
2025-08-28 18:46:33.187,-2.45,-9.43,3.93
2025-08-28 18:46:33.207,-3.04,-12.26,3.48
2025-08-28 18:46:33.228,-2.45,-14.45,3.61
2025-08-28 18:46:33.248,-1.52,-14.2,4.08
2025-08-28 18:46:33.272,-1.31,-11.53,4.64
2025-08-28 18:46:33.288,-1.73,-9.49,4.46
2025-08-28 18:46:33.310,-3.15,-10.25,4.86
2025-08-28 18:46:33.328,-3.5,-12.41,4.35
2025-08-28 18:46:33.331,-3.5,-12.41,4.35
2025-08-28 18:46:33.349,-3.49,-13.97,4.42
2025-08-28 18:46:33.372,-3.34,-12.5,4.15
2025-08-28 18:46:33.389,-3.61,-10.65,4.35
2025-08-28 18:46:33.410,-3.53,-10.28,5.47
2025-08-28 18:46:33.430,-3.68,-9.92,6.75
2025-08-28 18:46:33.450,-4.03,-9.17,7.15
2025-08-28 18:46:33.469,-3.64,-9.8,5.87
2025-08-28 18:46:33.488,-3.91,-7.85,6.46
2025-08-28 18:46:33.509,-4.77,-4.56,6.64
2025-08-28 18:46:33.529,-5.51,-3.12,6.59
2025-08-28 18:46:33.549,-6.04,-3.39,6.82
2025-08-28 18:46:33.574,-6.39,-2.62,6.61
2025-08-28 18:46:33.590,-6.81,-0.52,7.02
2025-08-28 18:46:33.614,-7.62,0.11,7.47
2025-08-28 18:46:33.628,-8.29,0.05,7.11
2025-08-28 18:46:33.649,-9.31,-0.83,6.53
2025-08-28 18:46:33.677,-9.84,-0.32,5.13
2025-08-28 18:46:33.688,-9.61,-0.99,4.43
2025-08-28 18:46:33.710,-9.83,-1.44,3.97
2025-08-28 18:46:33.730,-9.51,-2.04,3.64
2025-08-28 18:46:33.757,-9.13,-1.98,3.38
2025-08-28 18:46:33.771,-9.32,-1.48,2.52
2025-08-28 18:46:33.789,-9.33,-0.89,2.52
2025-08-28 18:46:33.809,-10.92,-0.72,4.54
2025-08-28 18:46:33.828,-13.14,0.55,5.33
2025-08-28 18:46:33.848,-14.13,1.02,3.2
2025-08-28 18:46:33.870,-14.7,-4.61,1.27
2025-08-28 18:46:33.888,-14.25,-7.03,3.13
2025-08-28 18:46:33.910,-14.41,-4.59,7.01
2025-08-28 18:46:33.932,-13.74,-3.88,9.34
2025-08-28 18:46:33.955,-12.45,-3.16,8.45
2025-08-28 18:46:33.970,-9.68,-0.1,5.61
2025-08-28 18:46:33.989,-5.64,2.61,1.64
