time,X,Y,Z
2025-08-28 18:46:23.641,-0.22,-0.11,-0.01
2025-08-28 18:46:23.665,-0.35,-0.15,-0.03
2025-08-28 18:46:23.682,-0.44,-0.16,-0.08
2025-08-28 18:46:23.704,-0.36,-0.16,-0.13
2025-08-28 18:46:23.723,-0.24,-0.21,-0.09
2025-08-28 18:46:23.740,-0.19,-0.18,-0.05
2025-08-28 18:46:23.762,-0.25,-0.11,-0.08
2025-08-28 18:46:23.781,-0.27,-0.0,-0.13
2025-08-28 18:46:23.803,-0.21,0.04,-0.15
2025-08-28 18:46:23.822,-0.11,0.02,-0.1
2025-08-28 18:46:23.847,-0.13,-0.05,-0.04
2025-08-28 18:46:23.865,-0.07,-0.1,-0.01
2025-08-28 18:46:23.880,0.06,-0.11,-0.02
2025-08-28 18:46:23.903,0.03,-0.16,-0.05
2025-08-28 18:46:23.923,-0.2,-0.18,-0.04
2025-08-28 18:46:23.950,-0.44,-0.2,-0.0
2025-08-28 18:46:23.961,-0.42,-0.19,0.01
2025-08-28 18:46:23.980,-0.22,-0.16,0.0
2025-08-28 18:46:24.002,-0.27,-0.16,-0.02
2025-08-28 18:46:24.026,-0.34,-0.21,-0.01
2025-08-28 18:46:24.050,-0.35,-0.22,-0.0
2025-08-28 18:46:24.061,-0.38,-0.18,-0.02
2025-08-28 18:46:24.082,-0.38,-0.14,-0.07
2025-08-28 18:46:24.103,-0.37,-0.09,-0.13
2025-08-28 18:46:24.125,-0.32,-0.03,-0.12
2025-08-28 18:46:24.147,-0.26,0.01,-0.06
2025-08-28 18:46:24.163,-0.17,-0.0,-0.05
2025-08-28 18:46:24.184,-0.12,-0.03,-0.1
2025-08-28 18:46:24.201,-0.21,-0.06,-0.11
2025-08-28 18:46:24.223,-0.31,-0.07,-0.11
2025-08-28 18:46:24.248,-0.37,-0.09,-0.09
2025-08-28 18:46:24.262,-0.27,-0.09,-0.08
2025-08-28 18:46:24.282,-0.19,-0.09,-0.05
2025-08-28 18:46:24.303,-0.17,-0.12,-0.05
2025-08-28 18:46:24.324,-0.19,-0.19,-0.09
2025-08-28 18:46:24.345,-0.18,-0.19,-0.09
2025-08-28 18:46:24.362,-0.16,-0.16,-0.05
2025-08-28 18:46:24.383,-0.15,-0.11,-0.06
2025-08-28 18:46:24.403,-0.16,-0.13,-0.06
2025-08-28 18:46:24.423,-0.29,-0.15,-0.05
2025-08-28 18:46:24.448,-0.27,-0.11,-0.02
2025-08-28 18:46:24.463,-0.21,-0.05,-0.02
2025-08-28 18:46:24.482,-0.25,-0.0,-0.07
2025-08-28 18:46:24.504,-0.34,-0.03,-0.13
2025-08-28 18:46:24.532,-0.45,-0.03,-0.17
2025-08-28 18:46:24.543,-0.35,0.01,-0.2
2025-08-28 18:46:24.562,-0.16,0.02,-0.21
2025-08-28 18:46:24.581,0.04,0.0,-0.14
2025-08-28 18:46:24.603,0.03,0.0,-0.04
2025-08-28 18:46:24.623,0.03,-0.03,0.02
2025-08-28 18:46:24.646,0.0,-0.08,0.03
2025-08-28 18:46:24.666,-0.05,-0.08,-0.01
2025-08-28 18:46:24.681,-0.16,-0.04,-0.05
2025-08-28 18:46:24.703,-0.12,0.08,-0.05
2025-08-28 18:46:24.724,0.06,0.12,-0.06
2025-08-28 18:46:24.745,0.28,0.1,-0.07
2025-08-28 18:46:24.763,0.21,0.07,-0.04
2025-08-28 18:46:24.781,0.07,0.13,0.03
2025-08-28 18:46:24.803,0.18,0.2,0.13
2025-08-28 18:46:24.831,0.42,0.2,0.16
2025-08-28 18:46:24.843,0.29,0.14,0.13
2025-08-28 18:46:24.863,0.06,0.07,0.09
2025-08-28 18:46:24.883,-0.09,0.03,0.07
2025-08-28 18:46:24.904,-0.12,0.04,0.07
2025-08-28 18:46:24.928,-0.01,0.05,0.05
2025-08-28 18:46:24.943,0.03,0.02,0.03
2025-08-28 18:46:24.963,-0.03,0.03,0.03
2025-08-28 18:46:24.987,-0.06,0.05,0.04
2025-08-28 18:46:25.003,-0.01,0.05,0.04
2025-08-28 18:46:25.023,0.13,0.0,0.02
2025-08-28 18:46:25.044,0.17,0.02,0.03
2025-08-28 18:46:25.064,0.13,0.06,0.03
2025-08-28 18:46:25.084,0.16,0.07,0.04
2025-08-28 18:46:25.103,0.18,0.04,0.02
2025-08-28 18:46:25.128,0.2,0.04,0.03
2025-08-28 18:46:25.143,0.22,0.11,0.05
2025-08-28 18:46:25.161,0.23,0.18,0.05
2025-08-28 18:46:25.184,0.24,0.18,0.01
2025-08-28 18:46:25.204,0.26,0.14,-0.03
2025-08-28 18:46:25.228,0.3,0.13,-0.03
2025-08-28 18:46:25.244,0.36,0.09,-0.0
2025-08-28 18:46:25.260,0.36,0.09,0.02
2025-08-28 18:46:25.284,0.25,0.08,0.04
2025-08-28 18:46:25.306,0.11,0.06,0.03
2025-08-28 18:46:25.326,0.05,0.06,0.03
2025-08-28 18:46:25.342,0.16,0.04,0.03
2025-08-28 18:46:25.361,0.39,0.03,0.03
2025-08-28 18:46:25.381,0.56,0.01,0.02
2025-08-28 18:46:25.402,0.7,-0.0,0.04
2025-08-28 18:46:25.427,0.77,-0.01,0.08
2025-08-28 18:46:25.442,0.83,0.0,0.08
2025-08-28 18:46:25.465,0.79,0.06,0.08
2025-08-28 18:46:25.483,0.73,0.17,0.08
2025-08-28 18:46:25.503,0.64,0.27,0.1
2025-08-28 18:46:25.530,0.53,0.27,0.12
2025-08-28 18:46:25.541,0.3,0.17,0.12
2025-08-28 18:46:25.561,0.04,0.08,0.11
2025-08-28 18:46:25.583,-0.15,0.06,0.1
2025-08-28 18:46:25.603,-0.22,0.0,0.04
2025-08-28 18:46:25.626,-0.14,-0.11,-0.01
2025-08-28 18:46:25.643,-0.18,-0.05,-0.02
2025-08-28 18:46:25.663,-0.24,-0.01,-0.03
2025-08-28 18:46:25.684,-0.25,-0.04,-0.08
2025-08-28 18:46:25.703,-0.12,-0.04,-0.15
2025-08-28 18:46:25.726,0.09,0.01,-0.09
2025-08-28 18:46:25.744,0.31,0.07,-0.01
2025-08-28 18:46:25.763,0.5,0.08,0.1
2025-08-28 18:46:25.785,0.7,0.09,0.23
2025-08-28 18:46:25.812,0.75,0.12,0.23
2025-08-28 18:46:25.825,0.66,0.16,0.14
2025-08-28 18:46:25.843,0.39,0.19,0.06
2025-08-28 18:46:25.861,0.03,0.18,-0.01
2025-08-28 18:46:25.884,-0.34,0.06,-0.1
2025-08-28 18:46:25.910,-0.49,-0.02,-0.14
2025-08-28 18:46:25.924,-0.43,-0.12,-0.13
2025-08-28 18:46:25.946,-0.17,-0.21,-0.11
2025-08-28 18:46:25.961,-0.09,-0.19,-0.07
2025-08-28 18:46:25.983,-0.14,-0.16,-0.04
2025-08-28 18:46:26.011,-0.27,-0.14,-0.04
2025-08-28 18:46:26.024,-0.33,-0.14,-0.03
2025-08-28 18:46:26.042,-0.31,-0.13,-0.05
2025-08-28 18:46:26.063,-0.19,-0.13,-0.09
2025-08-28 18:46:26.083,-0.13,-0.14,-0.13
2025-08-28 18:46:26.110,-0.23,-0.18,-0.16
2025-08-28 18:46:26.124,-0.36,-0.23,-0.15
2025-08-28 18:46:26.142,-0.44,-0.26,-0.13
2025-08-28 18:46:26.162,-0.26,-0.31,-0.12
2025-08-28 18:46:26.182,-0.11,-0.33,-0.11
2025-08-28 18:46:26.208,-0.02,-0.31,-0.1
2025-08-28 18:46:26.221,-0.03,-0.25,-0.03
2025-08-28 18:46:26.242,-0.08,-0.23,-0.03
2025-08-28 18:46:26.264,-0.26,-0.2,-0.01
2025-08-28 18:46:26.290,-0.39,-0.19,-0.02
2025-08-28 18:46:26.304,-0.49,-0.16,-0.02
2025-08-28 18:46:26.323,-0.48,-0.11,-0.02
2025-08-28 18:46:26.344,-0.43,-0.2,-0.02
2025-08-28 18:46:26.363,-0.37,-0.29,-0.03
2025-08-28 18:46:26.383,-0.31,-0.3,-0.04
2025-08-28 18:46:26.407,-0.23,-0.19,-0.01
2025-08-28 18:46:26.425,-0.23,-0.15,0.0
2025-08-28 18:46:26.443,-0.3,-0.16,0.01
2025-08-28 18:46:26.463,-0.43,-0.18,0.0
2025-08-28 18:46:26.483,-0.47,-0.17,-0.03
2025-08-28 18:46:26.508,-0.34,-0.16,-0.03
2025-08-28 18:46:26.524,-0.31,-0.15,-0.05
2025-08-28 18:46:26.541,-0.39,-0.15,-0.05
2025-08-28 18:46:26.563,-0.5,-0.1,-0.03
2025-08-28 18:46:26.586,-0.29,-0.06,0.04
2025-08-28 18:46:26.606,-0.09,-0.03,0.08
2025-08-28 18:46:26.623,0.08,-0.04,0.06
2025-08-28 18:46:26.641,0.06,-0.04,0.03
2025-08-28 18:46:26.662,-0.16,-0.0,0.02
2025-08-28 18:46:26.683,-0.27,0.01,0.02
2025-08-28 18:46:26.710,-0.29,0.02,0.0
2025-08-28 18:46:26.722,-0.28,-0.01,-0.02
2025-08-28 18:46:26.744,-0.3,-0.02,-0.07
2025-08-28 18:46:26.762,-0.3,-0.04,-0.05
2025-08-28 18:46:26.783,-0.21,-0.08,-0.04
2025-08-28 18:46:26.807,-0.12,-0.17,-0.03
2025-08-28 18:46:26.822,-0.06,-0.24,-0.07
2025-08-28 18:46:26.841,-0.11,-0.16,-0.08
2025-08-28 18:46:26.863,-0.08,-0.07,-0.05
2025-08-28 18:46:26.884,0.01,-0.09,-0.02
2025-08-28 18:46:26.907,0.02,-0.14,-0.05
2025-08-28 18:46:26.922,-0.15,-0.12,-0.07
2025-08-28 18:46:26.942,-0.21,-0.1,-0.07
2025-08-28 18:46:26.961,-0.13,-0.11,-0.08
2025-08-28 18:46:26.981,0.09,-0.11,-0.08
2025-08-28 18:46:27.002,0.19,-0.09,-0.04
2025-08-28 18:46:27.022,0.13,-0.06,0.02
2025-08-28 18:46:27.044,-0.0,-0.05,0.04
2025-08-28 18:46:27.065,-0.1,-0.05,0.01
2025-08-28 18:46:27.091,-0.01,-0.03,-0.03
2025-08-28 18:46:27.104,0.19,-0.0,-0.06
2025-08-28 18:46:27.123,0.14,0.01,-0.09
2025-08-28 18:46:27.141,0.06,0.01,-0.06
2025-08-28 18:46:27.162,-0.01,-0.02,-0.03
2025-08-28 18:46:27.183,0.03,-0.0,-0.0
2025-08-28 18:46:27.208,0.17,0.04,-0.0
2025-08-28 18:46:27.226,0.27,0.11,0.0
2025-08-28 18:46:27.240,0.27,0.16,0.02
2025-08-28 18:46:27.262,0.24,0.13,0.04
2025-08-28 18:46:27.283,0.1,0.11,-0.01
2025-08-28 18:46:27.308,0.03,0.1,-0.05
2025-08-28 18:46:27.323,0.09,0.08,-0.04
2025-08-28 18:46:27.342,0.14,0.05,0.02
2025-08-28 18:46:27.363,0.11,0.01,0.1
2025-08-28 18:46:27.388,-0.03,-0.0,0.11
2025-08-28 18:46:27.403,-0.14,-0.01,0.1
2025-08-28 18:46:27.424,0.0,0.03,0.13
2025-08-28 18:46:27.441,0.21,0.05,0.13
2025-08-28 18:46:27.462,0.29,0.07,0.12
2025-08-28 18:46:27.482,0.19,0.1,0.15
2025-08-28 18:46:27.505,0.15,0.1,0.19
2025-08-28 18:46:27.523,0.25,0.12,0.22
2025-08-28 18:46:27.545,0.4,0.14,0.19
2025-08-28 18:46:27.562,0.49,0.14,0.13
2025-08-28 18:46:27.582,0.45,0.14,0.06
2025-08-28 18:46:27.608,0.38,0.16,0.0
2025-08-28 18:46:27.621,0.33,0.25,-0.07
2025-08-28 18:46:27.642,0.32,0.24,-0.18
2025-08-28 18:46:27.662,0.26,0.25,-0.24
2025-08-28 18:46:27.684,0.14,0.25,-0.24
2025-08-28 18:46:27.707,0.21,0.16,-0.15
2025-08-28 18:46:27.721,0.36,0.1,-0.08
2025-08-28 18:46:27.743,0.42,0.13,-0.01
2025-08-28 18:46:27.763,0.46,0.21,0.05
2025-08-28 18:46:27.789,0.52,0.26,0.12
2025-08-28 18:46:27.801,0.56,0.3,0.13
2025-08-28 18:46:27.823,0.6,0.33,0.09
2025-08-28 18:46:27.844,0.56,0.34,0.07
2025-08-28 18:46:27.866,0.49,0.38,0.05
2025-08-28 18:46:27.888,0.52,0.43,0.1
2025-08-28 18:46:27.903,0.64,0.42,0.14
2025-08-28 18:46:27.923,0.79,0.41,0.15
2025-08-28 18:46:27.943,0.85,0.4,0.12
2025-08-28 18:46:27.964,0.76,0.38,0.09
2025-08-28 18:46:27.989,0.69,0.41,0.09
2025-08-28 18:46:28.004,0.61,0.45,0.09
2025-08-28 18:46:28.024,0.56,0.48,0.08
2025-08-28 18:46:28.044,0.45,0.53,0.05
2025-08-28 18:46:28.064,0.27,0.55,-0.0
2025-08-28 18:46:28.090,0.09,0.49,-0.02
2025-08-28 18:46:28.101,-0.09,0.39,-0.03
2025-08-28 18:46:28.121,-0.43,0.19,-0.08
2025-08-28 18:46:28.142,-0.75,-0.15,-0.17
2025-08-28 18:46:28.164,-0.78,-0.34,-0.2
2025-08-28 18:46:28.189,-0.54,-0.34,-0.18
2025-08-28 18:46:28.201,-0.34,-0.22,-0.13
2025-08-28 18:46:28.221,0.07,-0.01,-0.0
2025-08-28 18:46:28.242,0.35,0.15,0.05
2025-08-28 18:46:28.263,0.47,0.22,0.06
2025-08-28 18:46:28.285,0.36,0.23,0.02
2025-08-28 18:46:28.302,0.14,0.17,-0.03
2025-08-28 18:46:28.323,-0.12,0.07,-0.1
2025-08-28 18:46:28.345,-0.23,0.02,-0.16
2025-08-28 18:46:28.371,-0.26,-0.04,-0.17
2025-08-28 18:46:28.383,-0.23,-0.07,-0.17
2025-08-28 18:46:28.402,-0.21,-0.1,-0.14
2025-08-28 18:46:28.423,-0.21,-0.1,-0.09
2025-08-28 18:46:28.443,-0.18,-0.08,-0.07
2025-08-28 18:46:28.464,-0.22,-0.06,-0.03
2025-08-28 18:46:28.486,-0.21,-0.07,-0.02
2025-08-28 18:46:28.506,-0.21,-0.09,-0.0
2025-08-28 18:46:28.523,-0.2,-0.14,-0.03
2025-08-28 18:46:28.542,-0.22,-0.16,-0.03
2025-08-28 18:46:28.562,-0.33,-0.13,-0.01
2025-08-28 18:46:28.583,-0.41,-0.11,0.0
2025-08-28 18:46:28.603,-0.41,-0.12,0.01
2025-08-28 18:46:28.623,-0.41,-0.18,-0.0
2025-08-28 18:46:28.645,-0.41,-0.25,-0.03
2025-08-28 18:46:28.671,-0.42,-0.29,-0.03
2025-08-28 18:46:28.685,-0.41,-0.29,-0.03
2025-08-28 18:46:28.703,-0.37,-0.31,-0.05
2025-08-28 18:46:28.723,-0.4,-0.34,-0.06
2025-08-28 18:46:28.744,-0.41,-0.37,-0.08
2025-08-28 18:46:28.772,-0.4,-0.4,-0.08
2025-08-28 18:46:28.785,-0.36,-0.4,-0.07
2025-08-28 18:46:28.805,-0.36,-0.37,-0.06
2025-08-28 18:46:28.828,-0.42,-0.37,-0.08
2025-08-28 18:46:28.852,-0.5,-0.37,-0.09
2025-08-28 18:46:28.866,-0.53,-0.37,-0.1
2025-08-28 18:46:28.883,-0.41,-0.37,-0.09
2025-08-28 18:46:28.904,-0.26,-0.26,-0.06
2025-08-28 18:46:28.924,-0.19,-0.14,-0.06
2025-08-28 18:46:28.944,-0.18,-0.1,-0.06
2025-08-28 18:46:28.972,-0.24,-0.12,-0.08
2025-08-28 18:46:28.985,-0.35,-0.14,-0.08
2025-08-28 18:46:29.003,-0.3,-0.16,-0.05
2025-08-28 18:46:29.025,-0.18,-0.14,-0.02
2025-08-28 18:46:29.044,-0.09,-0.09,-0.02
2025-08-28 18:46:29.068,-0.12,-0.05,0.0
2025-08-28 18:46:29.083,-0.27,-0.13,0.05
2025-08-28 18:46:29.103,-0.36,-0.13,0.06
2025-08-28 18:46:29.125,-0.35,-0.18,0.06
2025-08-28 18:46:29.147,-0.27,-0.24,-0.01
2025-08-28 18:46:29.168,-0.2,-0.19,-0.0
2025-08-28 18:46:29.184,-0.3,-0.15,-0.01
2025-08-28 18:46:29.204,-0.34,-0.09,-0.02
2025-08-28 18:46:29.224,-0.28,-0.1,-0.0
2025-08-28 18:46:29.244,-0.2,-0.11,0.0
2025-08-28 18:46:29.269,-0.14,-0.12,0.01
2025-08-28 18:46:29.284,-0.11,-0.07,0.01
2025-08-28 18:46:29.305,-0.05,-0.03,0.03
2025-08-28 18:46:29.323,-0.01,-0.01,0.03
2025-08-28 18:46:29.347,-0.03,0.01,0.01
2025-08-28 18:46:29.367,-0.11,-0.01,-0.01
2025-08-28 18:46:29.385,-0.2,-0.0,-0.02
2025-08-28 18:46:29.403,-0.15,0.06,-0.01
2025-08-28 18:46:29.423,0.01,0.13,-0.02
2025-08-28 18:46:29.444,0.07,0.04,-0.05
2025-08-28 18:46:29.470,-0.16,-0.08,-0.09
2025-08-28 18:46:29.484,-0.24,-0.1,-0.05
2025-08-28 18:46:29.504,-0.2,-0.08,-0.01
2025-08-28 18:46:29.525,-0.07,-0.02,-0.04
2025-08-28 18:46:29.544,0.01,-0.04,-0.1
2025-08-28 18:46:29.567,-0.13,-0.05,-0.15
2025-08-28 18:46:29.584,-0.27,0.07,-0.2
2025-08-28 18:46:29.604,-0.13,0.27,-0.16
2025-08-28 18:46:29.626,0.02,0.31,-0.13
2025-08-28 18:46:29.654,0.17,0.17,-0.06
2025-08-28 18:46:29.662,0.14,0.07,0.0
2025-08-28 18:46:29.683,0.16,0.13,0.14
2025-08-28 18:46:29.703,0.25,0.23,0.19
2025-08-28 18:46:29.725,0.26,0.24,0.17
2025-08-28 18:46:29.753,0.24,0.2,0.09
2025-08-28 18:46:29.764,0.19,0.21,0.04
2025-08-28 18:46:29.785,0.19,0.23,0.05
2025-08-28 18:46:29.803,0.14,0.21,0.06
2025-08-28 18:46:29.825,0.14,0.13,0.09
2025-08-28 18:46:29.852,0.12,-0.02,0.08
2025-08-28 18:46:29.864,-0.0,-0.1,0.11
2025-08-28 18:46:29.884,-0.17,-0.06,0.18
2025-08-28 18:46:29.903,-0.2,0.0,0.19
2025-08-28 18:46:29.925,-0.15,-0.0,0.14
2025-08-28 18:46:29.949,-0.13,-0.0,0.08
2025-08-28 18:46:29.965,-0.04,-0.0,0.07
2025-08-28 18:46:29.984,-0.05,0.01,0.07
2025-08-28 18:46:30.004,-0.03,0.05,0.09
2025-08-28 18:46:30.025,0.05,0.13,0.1
2025-08-28 18:46:30.052,0.17,0.09,0.12
2025-08-28 18:46:30.064,0.23,0.08,0.15
2025-08-28 18:46:30.085,0.29,0.05,0.17
2025-08-28 18:46:30.106,0.37,0.03,0.14
2025-08-28 18:46:30.125,0.33,0.07,0.15
2025-08-28 18:46:30.152,0.21,0.11,0.19
2025-08-28 18:46:30.162,0.0,0.17,0.23
2025-08-28 18:46:30.182,-0.07,0.27,0.23
2025-08-28 18:46:30.203,0.11,0.33,0.13
2025-08-28 18:46:30.223,0.29,0.24,0.09
2025-08-28 18:46:30.247,0.29,0.19,0.07
2025-08-28 18:46:30.265,0.1,0.1,-0.02
2025-08-28 18:46:30.284,-0.0,0.06,-0.07
2025-08-28 18:46:30.304,-0.06,0.03,-0.09
2025-08-28 18:46:30.324,-0.01,-0.0,-0.11
2025-08-28 18:46:30.348,0.0,-0.05,-0.11
2025-08-28 18:46:30.364,-0.0,-0.11,-0.1
2025-08-28 18:46:30.384,0.02,-0.2,-0.09
2025-08-28 18:46:30.404,0.3,-0.25,-0.08
2025-08-28 18:46:30.430,0.53,-0.27,-0.11
2025-08-28 18:46:30.448,0.73,-0.3,-0.13
2025-08-28 18:46:30.465,0.93,-0.27,-0.1
2025-08-28 18:46:30.485,0.95,-0.15,-0.06
2025-08-28 18:46:30.504,0.85,0.03,-0.02
2025-08-28 18:46:30.525,0.7,0.2,-0.01
2025-08-28 18:46:30.549,0.57,0.25,0.04
2025-08-28 18:46:30.563,0.59,0.22,0.05
2025-08-28 18:46:30.586,0.62,0.22,0.02
2025-08-28 18:46:30.605,0.67,0.23,0.01
2025-08-28 18:46:30.625,0.55,0.28,-0.0
2025-08-28 18:46:30.647,0.34,0.34,-0.01
2025-08-28 18:46:30.665,0.06,0.34,0.07
2025-08-28 18:46:30.685,-0.14,0.18,0.12
2025-08-28 18:46:30.705,-0.52,-0.07,0.13
2025-08-28 18:46:30.726,-0.84,-0.29,0.12
2025-08-28 18:46:30.747,-0.69,-0.46,0.0
2025-08-28 18:46:30.763,-0.3,-0.38,-0.06
2025-08-28 18:46:30.786,0.03,-0.16,-0.03
2025-08-28 18:46:30.806,0.18,0.05,0.09
2025-08-28 18:46:30.830,0.29,0.21,0.19
2025-08-28 18:46:30.846,0.3,0.22,0.21
2025-08-28 18:46:30.865,0.33,0.17,0.13
2025-08-28 18:46:30.886,0.2,0.1,-0.01
2025-08-28 18:46:30.906,-0.0,0.05,-0.1
2025-08-28 18:46:30.932,-0.23,0.03,-0.16
2025-08-28 18:46:30.946,-0.4,-0.0,-0.21
2025-08-28 18:46:30.964,-0.44,-0.04,-0.2
2025-08-28 18:46:30.986,-0.33,-0.03,-0.18
2025-08-28 18:46:31.007,-0.23,-0.05,-0.18
2025-08-28 18:46:31.029,-0.21,-0.08,-0.18
2025-08-28 18:46:31.046,-0.3,-0.1,-0.16
2025-08-28 18:46:31.068,-0.37,-0.09,-0.14
2025-08-28 18:46:31.086,-0.39,-0.08,-0.12
2025-08-28 18:46:31.107,-0.31,-0.08,-0.12
2025-08-28 18:46:31.129,-0.34,-0.14,-0.15
2025-08-28 18:46:31.146,-0.56,-0.22,-0.15
2025-08-28 18:46:31.166,-0.77,-0.28,-0.12
2025-08-28 18:46:31.185,-0.8,-0.28,-0.11
2025-08-28 18:46:31.207,-0.54,-0.31,-0.18
2025-08-28 18:46:31.230,-0.34,-0.32,-0.2
2025-08-28 18:46:31.246,-0.33,-0.3,-0.18
2025-08-28 18:46:31.266,-0.38,-0.24,-0.14
2025-08-28 18:46:31.287,-0.43,-0.15,-0.1
2025-08-28 18:46:31.307,-0.29,-0.11,-0.08
2025-08-28 18:46:31.330,-0.16,-0.09,-0.05
2025-08-28 18:46:31.346,-0.01,-0.09,-0.06
2025-08-28 18:46:31.366,-0.03,-0.09,-0.08
2025-08-28 18:46:31.389,-0.01,-0.06,-0.06
2025-08-28 18:46:31.415,-0.14,-0.11,-0.09
2025-08-28 18:46:31.425,-0.34,-0.14,-0.1
2025-08-28 18:46:31.446,-0.59,-0.13,-0.09
2025-08-28 18:46:31.466,-0.63,-0.08,-0.11
2025-08-28 18:46:31.485,-0.41,-0.1,-0.07
2025-08-28 18:46:31.507,-0.28,-0.16,-0.04
2025-08-28 18:46:31.531,-0.22,-0.12,-0.0
2025-08-28 18:46:31.548,-0.19,-0.12,0.03
2025-08-28 18:46:31.568,-0.14,-0.19,0.02
2025-08-28 18:46:31.587,-0.12,-0.2,0.03
2025-08-28 18:46:31.614,-0.09,-0.11,0.08
2025-08-28 18:46:31.626,0.08,-0.04,0.16
2025-08-28 18:46:31.647,0.18,-0.04,0.18
2025-08-28 18:46:31.666,0.15,-0.05,0.16
2025-08-28 18:46:31.687,0.03,-0.08,0.1
2025-08-28 18:46:31.714,-0.0,-0.05,0.04
2025-08-28 18:46:31.726,0.06,0.02,0.03
2025-08-28 18:46:31.746,0.16,0.07,0.04
2025-08-28 18:46:31.766,0.2,0.08,0.04
2025-08-28 18:46:31.787,0.06,0.12,0.05
2025-08-28 18:46:31.809,-0.09,0.18,0.03
2025-08-28 18:46:31.831,-0.06,0.11,0.06
2025-08-28 18:46:31.851,-0.08,-0.0,0.07
2025-08-28 18:46:31.867,-0.1,-0.06,0.01
2025-08-28 18:46:31.889,-0.26,-0.04,-0.03
2025-08-28 18:46:31.906,-0.29,0.02,-0.05
2025-08-28 18:46:31.927,-0.21,0.01,-0.09
2025-08-28 18:46:31.945,-0.07,-0.05,-0.1
2025-08-28 18:46:31.967,0.04,-0.11,-0.11
2025-08-28 18:46:31.987,0.15,-0.11,-0.12
2025-08-28 18:46:32.011,0.25,-0.02,-0.11
2025-08-28 18:46:32.028,0.24,0.12,-0.07
2025-08-28 18:46:32.047,0.24,0.23,-0.02
2025-08-28 18:46:32.070,0.23,0.27,-0.05
2025-08-28 18:46:32.085,0.34,0.27,-0.08
2025-08-28 18:46:32.114,0.41,0.27,-0.08
2025-08-28 18:46:32.126,0.25,0.22,-0.05
2025-08-28 18:46:32.146,0.12,0.18,-0.0
2025-08-28 18:46:32.169,0.08,0.15,0.0
2025-08-28 18:46:32.190,0.14,0.11,-0.03
2025-08-28 18:46:32.214,0.15,0.06,-0.05
2025-08-28 18:46:32.226,-0.06,0.01,-0.09
2025-08-28 18:46:32.247,-0.23,0.04,-0.07
2025-08-28 18:46:32.268,-0.19,0.15,-0.03
2025-08-28 18:46:32.289,0.01,0.18,0.02
2025-08-28 18:46:32.310,0.16,0.16,0.03
2025-08-28 18:46:32.329,0.01,0.13,-0.0
2025-08-28 18:46:32.351,-0.25,0.16,-0.03
2025-08-28 18:46:32.370,-0.33,0.27,-0.02
2025-08-28 18:46:32.394,-0.34,0.42,-0.02
2025-08-28 18:46:32.409,-0.21,0.41,-0.04
2025-08-28 18:46:32.429,-0.12,0.34,-0.13
2025-08-28 18:46:32.447,-0.22,0.23,-0.19
2025-08-28 18:46:32.468,-0.39,0.08,-0.16
2025-08-28 18:46:32.496,-0.2,-0.01,-0.06
2025-08-28 18:46:32.508,0.04,-0.07,0.01
2025-08-28 18:46:32.528,0.09,-0.1,0.06
2025-08-28 18:46:32.548,-0.01,-0.11,0.16
2025-08-28 18:46:32.569,-0.05,-0.05,0.23
2025-08-28 18:46:32.594,0.11,0.01,0.22
2025-08-28 18:46:32.609,0.38,0.04,0.15
2025-08-28 18:46:32.629,0.52,0.05,0.05
2025-08-28 18:46:32.649,0.34,-0.0,-0.04
2025-08-28 18:46:32.672,-0.03,-0.25,-0.15
2025-08-28 18:46:32.692,-0.25,-0.36,-0.18
2025-08-28 18:46:32.708,-0.62,-0.41,-0.21
2025-08-28 18:46:32.729,-0.92,-0.61,-0.2
2025-08-28 18:46:32.749,-0.8,-0.84,-0.12
2025-08-28 18:46:32.769,-0.82,-1.08,-0.16
2025-08-28 18:46:32.794,-0.75,-1.35,-0.13
2025-08-28 18:46:32.810,-0.43,-1.54,0.03
2025-08-28 18:46:32.831,0.07,-1.42,0.21
2025-08-28 18:46:32.848,0.68,-1.34,0.35
2025-08-28 18:46:32.869,0.99,-1.27,0.55
2025-08-28 18:46:32.896,0.85,-1.19,0.76
2025-08-28 18:46:32.908,0.79,-1.17,0.94
2025-08-28 18:46:32.928,0.99,-1.09,1.12
2025-08-28 18:46:32.949,1.46,-0.98,1.16
2025-08-28 18:46:32.970,3.01,0.19,1.05
2025-08-28 18:46:32.991,3.4,-0.52,0.69
2025-08-28 18:46:33.007,3.7,-1.36,1.33
2025-08-28 18:46:33.028,3.53,-1.27,1.61
2025-08-28 18:46:33.049,3.13,-1.48,1.93
2025-08-28 18:46:33.069,2.65,-1.96,2.48
2025-08-28 18:46:33.093,2.44,-2.11,2.97
2025-08-28 18:46:33.110,2.18,-2.25,3.57
2025-08-28 18:46:33.129,1.52,-2.25,4.15
2025-08-28 18:46:33.150,0.05,-2.09,4.8
2025-08-28 18:46:33.178,-1.16,-2.03,5.04
2025-08-28 18:46:33.189,-1.86,-2.01,5.07
2025-08-28 18:46:33.208,-1.99,-2.06,4.83
2025-08-28 18:46:33.229,-0.81,-2.14,4.53
2025-08-28 18:46:33.250,0.04,-1.87,4.45
2025-08-28 18:46:33.274,0.05,-1.51,4.25
2025-08-28 18:46:33.290,-0.47,-1.11,4.08
2025-08-28 18:46:33.312,-1.34,-0.92,3.77
2025-08-28 18:46:33.330,-1.34,-0.84,3.56
2025-08-28 18:46:33.333,-1.34,-0.84,3.56
